,product_name,image,description,price
1059,桂格 膠原珍珠脫脂奶粉,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021190301654712709.jpg,750G,HK$169.00
1060,梅果酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0023251991654936705.jpg,350ML,HK$9.90
1061,梅果酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0023252491654936707.jpg,*500ML,HK$13.90
1062,森美亞頓樽裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0028278141654939189.jpg,355ML,HK$12.90
1063,極品白咖啡3合1原味,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021865831654713303.jpg,15X29G,HK$34.90
1064,極聖大吟釀山田錦,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0025969141654938209.jpg,720ML,HK$519.00
1065,極聖特別純米山田錦,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0024732881654937503.jpg,720 ML,HK$305.00
1066,極聖純米一番滴,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0024649071654937450.jpg,720 ML,HK$249.00
1067,樂天 拿鐵朱古力,https://www.aeoncity.com.hk/media/catalog/product/placeholder/default/aeon_place_1.jpeg,,HK$7.90
1068,樂天 錫蘭檸茶,https://www.aeoncity.com.hk/media/catalog/product/placeholder/default/aeon_place_1.jpeg,,HK$4.50
1069,樂怡仙地荔枝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0029929721654940070.jpg,330 ML,HK$5.50
1070,檸檬堂鹽檸檬啤酒,https://www.aeoncity.com.hk/media/catalog/product/placeholder/default/aeon_place_1.jpeg,350ml,HK$13.90
1071,檸檬果酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0023252231654936706.jpg,*500ML,HK$13.90
1072,歐陸絲滑咖啡,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021647051654713121.jpg,270ML,HK$16.90
1073,水動樂電解質補充飲品,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0025818821654938156.jpg,500ML,HK$8.50
1074,沖繩菠蘿發泡酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021021921654712602.jpg,350ML,HK$12.90
1075,法國 LORINA 傳統有氣果味泉水,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021044871654712620.jpg,750ML,HK$45.00
1076,法國偉圖礦泉水,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021385011654712884.jpg,500ML,HK$7.90
1077,法國偉圖礦泉水,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021385191654712885.jpg,1.5LIT,HK$13.90
1078,法國偉圖礦泉水,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021496981654712982.jpg,330ML,HK$6.90
1079,法國偉圖礦泉水,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021894541654713335.jpg,750ML,HK$11.90
1080,波浪罐鐵觀音,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020010141654711353.jpg,225G,HK$69.90
1081,泰萊LBV砵酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0025131901654937744.jpg,1pc,HK$249.00
1082,泰象蘇打水 325毫升(6支裝),https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/2/0202513021654941430.jpg,325mlx6,HK$35.90
1083,津路烏龍茶,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0029687741654939885.jpg,900ML,HK$15.90
1084,淳。茶舍 銀毫茉莉綠茶無糖 (1.2公升),https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0025559691654938001.jpg,1pc,HK$15.20
1085,淳茶舍 極品烏龍茶,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022561881654713829.jpg,500ML,HK$8.20
1086,清淨園 紅醋 - 石榴味,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0023661101654936894.jpg,500ML,HK$59.00
1087,清淨園 紅醋 - 藍莓味,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0023662011654936895.jpg,500ML,HK$59.00
1088,清淨園 紅醋 - 黑莓味,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0023698091654936917.jpg,500ML,HK$59.00
1089,清酒純米屋久杉燒酎,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0025352011654937877.jpg,720ML,HK$169.00
1090,湯力水4罐裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022972401654936529.jpg,330ML X 4,HK$17.90
1091,無添加鹽有機野菜汁,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020406161654712040.jpg,190G,HK$9.90
1092,無糖羅漢果,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0025700341654938105.jpg,500ML,HK$7.90
1093,無糖香片茶飲品膠樽,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022060271654713488.jpg,500ML,HK$7.90
1094,熊本熊乳酪酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/2/0200888521654941265.jpg,500ml,HK$139.00
1095,熊本熊乳酪酒桃味,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/2/0200888601654941266.jpg,500ml,HK$139.00
1096,熊本熊乳酪酒梅味,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/2/0200888781654941267.jpg,500ml,HK$139.00
1097,牛欄牌 Milk+牛奶4包裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0023454601654936802.jpg,180MLX4,HK$35.90
1098,特別抹茶入玄米茶,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0028331841654939219.jpg,300G,HK$43.90
1099,特濃朱古力-即沖裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021527751654713013.jpg,10OZ,HK$31.00
1100,玉乃光清酒純米吟釀,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0024875851654937597.jpg,450ML,HK$99.00
1101,玉泉 +C有汽檸檬味飲品,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0026306301654938384.jpg,4X330ML,HK$21.90
1102,玉泉忌廉八罐裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020916681654712526.jpg,8X330ML,HK$37.00
1103,玉泉青檸味有汽水,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021929381654713371.jpg,410ML,HK$11.00
1104,玫瑰茉莉花茶原葉茶,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021182551654712698.jpg,10 X 2.5G,HK$32.90
1105,珠江橋大九江雙蒸酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020284881654711967.jpg,500 ML,HK$19.90
1106,瑞典伏特加酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021395251654712890.jpg,1pc,HK$158.00
1107,瑞士小姐 朱古力附加棉花糖包,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021527831654713014.jpg,9.6OZ,HK$36.50
1108,瑞士小姐特濃朱古力咖啡即沖裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/2/0200667001654941199.jpg,8x31G,HK$31.90
1109,瑞士小姐香濃朱古力沖飲,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0026428661654938440.jpg,10OZ,HK$31.00
1110,生力 啤酒12罐裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0026717901654938533.jpg,12X330ML,HK$79.90
1111,生力 啤酒六罐裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021887041654713326.jpg,6X330ML,HK$43.90
1112,生力 啤酒大罐4罐裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0023974871654937068.jpg,4X500ML,HK$34.90
1113,生力啤酒大樽庄,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020267711654711940.jpg,640ML,HK$15.90
1114,白州珍藏威士忌,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0025137601654937753.jpg,700ML,"HK$1,099.00"
1115,白瀧上善如水純米吟,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0023309591654936734.jpg,720ML,HK$179.00
1116,白花人蔘酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020249411654711885.jpg,700ML,HK$155.00
1117,白雪吟釀生貯藏酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0027855901654938981.jpg,720 ML,HK$149.00
1118,白雪淡麗辛口清酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0028469391654939306.jpg,1pc,HK$109.00
1119,白雪清酒15.8%,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0029983181654940116.jpg,1pc,HK$95.00
1120,白霧島蕃薯燒酎,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/002159739_01654713085.jpg,1800ML,HK$165.00
1121,百利甜酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020262921654711929.jpg,700ML,HK$189.00
1122,百加得RUM酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020253021654711898.jpg,1pc,HK$169.00
1123,皇家禮炮極品威士忌,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020262011654711921.jpg,700ML,"HK$1,415.00"
1124,皇牌香檳,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020260451654711918.jpg,1pc,HK$248.00
1125,直火醇厚牛奶咖啡,https://www.aeoncity.com.hk/media/catalog/product/placeholder/default/aeon_place_1.jpeg,,HK$14.90
1126,真露 橡木桶燒酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/002452530_01654937380.jpg,300ML,HK$30.90
1127,禿鷹赤霞珠葡萄紅酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0029348001654939659.jpg,750ML,HK$59.00
1128,立頓 LATTE奶茶榛子味,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0021871361654713308.jpg,12X21G,HK$42.90
1129,立頓 絕品醇台式茉香奶茶10片裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020569841654712266.jpg,10 X 19G,HK$28.90
1130,立頓三合一奶茶,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020618361654712317.jpg,20X17.5G,HK$32.50
1131,竹葉青,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020285381654711970.jpg,1pc,HK$29.90
1132,篠崎 宮崎芒果梅酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/2/0200115081654941083.jpg,500毫升,HK$99.00
1133,粉紅氣泡酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0024044731654937097.jpg,750ML,HK$152.00
1134,精選赤霞珠紅酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022592811654713873.jpg,750ML,HK$159.00
1135,紅提莎有汽提子汁,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0029029481654939535.jpg,275ML,HK$14.90
1136,紅牛 強態飲品四罐裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0029600781654939830.jpg,4X250ML,HK$58.90
1137,紅牛強態飲品(無糖),https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022951451654936518.jpg,250ML,HK$15.90
1138,純米大吟釀備前雄町,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022222221654713572.jpg,720ML,HK$339.00
1139,維他 低糖朱古力奶,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0028190351654939159.jpg,250MLX6,HK$31.90
1140,維他 港式啡走膠樽裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/002248284.jpg,,HK$8.90
1141,維他 茶字典冰爽檸檬紅茶,https://www.aeoncity.com.hk/media/catalog/product/placeholder/default/aeon_place_1.jpeg,,HK$7.00
1142,維他 蜂蜜檸檬茶 (250ML X 6包裝),https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0027652871654938881.jpg,6X250ML,HK$12.90
1143,維他Q版朱古力,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0024646261654937447.jpg,4X125ML,HK$11.90
1144,維他奶 低糖檸檬茶 (250毫升x6包裝),https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0025708511654938113.jpg,6'S,HK$16.90
1145,維他奶 低糖菊花茶 (250毫升x6包裝),https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0025708691654938115.jpg,6'S,HK$16.90
1146,維他奶 維他奶6包裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020738231654712409.jpg,6'S,HK$20.90
1147,維他朱古力奶６包裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020787721654712446.jpg,6'S,HK$31.90
1148,維他清心棧 冬蜜青檸 包裝飲品 (250毫升X6包裝),https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0023746011654936948.jpg,250ML*6,HK$16.90
1149,維他無糖菊花茶飲品,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022925221654936500.jpg,500ML,HK$7.90
1150,維他菊花茶6包裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020738561654712411.jpg,6'S,HK$16.90
1151,維娜斯麗柏瑪娜紅酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0023484231654936813.jpg,750 ML,HK$219.00
1152,美國思樂寶桃茶,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020589981654712288.jpg,16OZ,HK$15.50
1153,美國思樂寶檸檬茶,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020589801654712286.jpg,16OZ,HK$15.50
1154,美國田納西州威士忌,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0026674671654938525.jpg,700ML,HK$379.00
1155,美果GV4.0 有氣水(青檸味),https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/2/0200261831654941144.jpg,430ML,HK$11.50
1156,美樂家 濾紙,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020022361654711389.jpg,BOX,HK$14.00
1157,美樂家 濾紙,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020022441654711391.jpg,BOX,HK$17.00
1158,美食家純米吟釀濁酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0027125111654938685.jpg,300 ML,HK$129.00
1159,聖培露天然有氣礦泉,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022080491654713510.jpg,1pc,HK$20.00
1160,聖培露天然有氣礦泉,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022080561654713511.jpg,1pc,HK$11.80
1161,舊街場 三合一少甜白咖啡,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020199171654711741.jpg,15X35G,HK$53.90
1162,舞鶴 燒酎,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0024914701654937624.jpg,640ML,HK$22.90
1163,艾丁格 黑啤樽裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022460151654713742.jpg,500 ML,HK$22.90
1164,芬達橙汁,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020007501654711344.jpg,1pc,HK$15.00
1165,花泉 韓國蜂蜜梅子茶,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0025277861654937847.jpg,1KG,HK$69.00
1166,花泉 韓國蜂蜜紅棗茶,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0025277371654937843.jpg,1KG,HK$62.10
1167,花泉 韓國蜂蜜蘆薈茶,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0025277521654937844.jpg,1KG,HK$69.00
1168,菊正宗日本清酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022827051654936435.jpg,180ML,HK$24.50
1169,菊正宗日本清酒盒裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0023356101654936762.jpg,1.8LIT,HK$109.00
1170,葡萄適 SPORT運動飲品 (橙味),https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0024723061654937499.jpg,750ML,HK$12.90
1171,葡萄適 黑加侖子味,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0026746531654938542.jpg,300ML,HK$7.90
1172,葡萄適4支裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022430381654713719.jpg,4X300ML,HK$27.90
1173,葡萄適橙味4 支裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022430461654713721.jpg,4X300ML,HK$27.90
1174,葡萄適純橙,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020022101654711388.jpg,900ml,HK$16.90
1175,薑黃飲料,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0027115701654938679.jpg,100ML,HK$12.90
1176,藍冰 啤酒大罐4罐裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0026064081654938277.jpg,4X500ML,HK$21.90
1177,藍冰 啤酒大罐裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0026064241654938279.jpg,500ML,HK$6.50
1178,藍冰啤酒12罐裝,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0029650021654939859.jpg,12X330 ML,HK$48.90
1179,藍冰啤酒罐庄,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0024885421654937600.jpg,330ML,HK$5.50
1180,藍妹啤酒樽庄,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020263591654711933.jpg,640ML,HK$28.50
1181,藍鑽石氈酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0026854511654938573.jpg,1pc,HK$239.00
1182,虎牌啤酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022802871654936428.jpg,330ML,HK$7.00
1183,蜜桃味能量飲品,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0028306281654939207.jpg,300ML,HK$7.90
1184,蜜糖檸檬茶,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0027501491654938827.jpg,500ML,HK$10.50
1185,蝶矢 淡雅氣泡梅酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/2/0200169521654941114.jpg,250毫升,HK$18.50
1186,蝶矢南高梅原酒梅酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0024321691654937258.jpg,720ML,HK$233.00
1187,蝶矢柔和之梅酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0024831471654937569.jpg,1000 ML,HK$89.00
1188,蝶矢柚子蘇打酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0029095881654939544.jpg,250ML,HK$15.00
1189,蝶矢無砂糖天然甜梅,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022012341654713439.jpg,650 ML,HK$139.00
1190,蝶矢特級金箔梅酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0026606371654938502.jpg,500 ML,HK$915.00
1191,蝶矢經典梅酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0020498231654712139.jpg,650ML,HK$135.00
1192,蝶矢經典梅酒,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0028987991654939505.jpg,300ML,HK$96.00
1193,蝶矢蘇打梅酒原味,https://www.aeoncity.com.hk/media/catalog/product/cache/848ca2b59dfe6b9eb8cdf106fcdb05ca/0/0/0022922581654936499.jpg,250ML,HK$15.00
